algorithm,num_queries,num_plans_per_query,num_communities,equal_sizes,density_in_min,density_in_max,density_out,cost_domain_bound,savings_domain_bound,problem_index,opt_time,costs,normalised_costs
SA_it_1000_npart_0,1000,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
SA_incremental,1000,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
genetic_200,1000,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
genetic_50,1000,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
hill_climbing,1000,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,1000,30,4,false,0.05,0.5,0.05,20,10,2,85455.40331840515,7710,2.1386962552011095
DA_incremental,1000,30,4,false,0.05,0.5,0.05,20,10,2,130890.2294445038,3605,1.0
DA_parallel,1000,30,4,false,0.05,0.5,0.05,20,10,2,85381.27524757385,17296,4.797780859916783
SA_it_1000_npart_0,1000,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
SA_incremental,1000,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
genetic_200,1000,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
genetic_50,1000,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
hill_climbing,1000,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,1000,30,4,false,0.05,0.75,0.05,20,10,0,116872.00345611572,16013,4.315009431420102
DA_incremental,1000,30,4,false,0.05,0.75,0.05,20,10,0,166201.6782054901,3711,1.0
DA_parallel,1000,30,4,false,0.05,0.75,0.05,20,10,0,95555.05979728699,18050,4.863918081379682
SA_it_1000_npart_0,1000,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
SA_incremental,1000,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
genetic_200,1000,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
genetic_50,1000,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
hill_climbing,1000,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,1000,30,4,false,0.05,0.75,0.05,20,10,1,116493.31283950806,6882,1.9180602006688963
DA_incremental,1000,30,4,false,0.05,0.75,0.05,20,10,1,159479.4737548828,3588,1.0
DA_parallel,1000,30,4,false,0.05,0.75,0.05,20,10,1,90313.69057655334,21011,5.855908584169454
SA_it_1000_npart_0,1000,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
SA_incremental,1000,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
genetic_200,1000,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
genetic_50,1000,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
hill_climbing,1000,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,1000,30,4,false,0.05,0.75,0.05,20,10,2,85733.00908279419,8177,2.2070175438596493
DA_incremental,1000,30,4,false,0.05,0.75,0.05,20,10,2,134704.53309440613,3705,1.0
DA_parallel,1000,30,4,false,0.05,0.75,0.05,20,10,2,81334.42823028566,19002,5.128744939271255
SA_it_1000_npart_0,1000,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
SA_incremental,1000,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
genetic_200,1000,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
genetic_50,1000,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
hill_climbing,1000,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
